Symbol,Company_Name,Sector,Industry,Current_Price,Previous_Close,Day_High,Day_Low,52_Week_High,52_Week_Low,PE_Ratio,Dividend_Yield,Last_Updated,Market_cap (in Cr.),Profit_Margins (%age),Operating_Margins (%age),EBITDA (in Cr.),Volume (in Cr.),Avg_Volume (in Cr.)
NSE:ABB,ABB India Limited,Industrials,Specialty Industrial Machinery,5202.0,5212.0,5227.0,5176.0,8871.3,4684.45,61.228813,0.83,18-Oct-2025,110234.7370496,14.234,13.700000000000001,2200.0699392,75.839958,157.2242076
NSE:3MINDIA,3M India Limited,Industrials,Conglomerates,29565.0,29395.0,29665.0,29200.0,37133.75,25718.15,67.05146,0.54,18-Oct-2025,33305.1789312,10.808,18.944,799.4844672,8.4762855,18.0198675
NSE:AARTIIND,Aarti Industries Limited,Basic Materials,Specialty Chemicals,374.79998779296875,376.55,377.5,370.75,529.5,344.2,57.22137,0.27,18-Oct-2025,13590.0176384,3.338,4.836,884.1249792,18.284767324475098,36.43850457321777
NSE:360ONE,360 One Wam Limited,Financial Services,Asset Management,1164.9000244140625,1171.8,1182.2,1143.1,1318.0,790.5,42.191235,1.02,18-Oct-2025,47358.9972992,28.326,61.460996,2357.7925632,90.58833390855713,144.41475284665526
NSE:ABDL,,Consumer Defensive,Beverages - Wineries & Distilleries,551.5,542.25,562.0,541.9,565.5,279.0,62.813213,0.66,18-Oct-2025,15426.0144128,6.519,10.406,471.7369856,28.59135935,23.8284399
NSE:AAVAS,Aavas Financiers Limited,Financial Services,Mortgage Finance,1605.800048828125,1607.6,1610.0,1596.0,2234.0,1516.9,21.85654,,18-Oct-2025,12712.607744,42.853,51.872003,,7.939878341430664,28.955304740454103
NSE:ABBOTINDIA,Abbott India Limited,Healthcare,Drug Manufacturers - Specialty & Generic,29805.0,29835.0,29995.0,29665.0,37000.0,25325.0,43.62431,1.59,18-Oct-2025,63335.0258688,22.038000999999998,24.511999,1709.377536,8.512308,23.492301
NSE:AADHARHFC,,Financial Services,Mortgage Finance,503.70001220703125,508.1,510.95,501.0,547.8,346.05,23.384401,,18-Oct-2025,21814.8814848,48.196,61.937,,27.124447137353517,33.885159071197506
NSE:ABCAPITAL,Aditya Birla Capital Limited,Financial Services,Financial Conglomerates,299.29998779296875,300.0,301.8,296.8,307.8,149.01,23.094135,,18-Oct-2025,78209.0305536,11.4379995,16.823,,67.78821479523926,152.9196068231323
NSE:ABFRL,Aditya Birla Fashion and Retail Limited,Consumer Cyclical,Apparel Manufacturing,82.27999877929688,83.69,83.69,81.57,335.75,70.55,,,18-Oct-2025,10006.9720064,-5.6760002,-11.135,1635.2700416,13.434480728686523,83.60652514761658
NSE:ABSLAMC,Aditya Birla Sun Life AMC Limited,Financial Services,Asset Management,861.5,862.85,874.65,857.1,911.85,556.45,25.601782,2.78,18-Oct-2025,24899.346432,47.044000000000004,66.091,1334.0300288,14.6318883,27.76933255
NSE:ABREL,Aditya Birla Real Estate Limited,Basic Materials,Paper & Paper Products,1632.5999755859375,1632.1,1641.0,1623.7,3140.0,1562.6,,0.12,18-Oct-2025,18083.8842368,-19.06,-38.074002,-81.3950016,12.049730639807128,26.083886549938963
NSE:ACC,ACC Limited,Basic Materials,Building Materials,1832.699951171875,1860.1,1867.5,1817.7,2378.4,1778.45,14.278924,0.4,18-Oct-2025,34415.771648,10.674,8.599,2994.6724352,32.125580714086915,53.87972913449707
NSE:ABLBL,,Consumer Cyclical,Apparel Retail,136.42999267578125,137.1,137.09,135.3,175.0,129.5,,,18-Oct-2025,16592.5208064,0.77,4.923,539.4574848,7.358829159942627,22.39566544769287
NSE:ACMESOLAR,,Utilities,Utilities - Renewable,276.8999938964844,280.6,281.9,275.0,324.3,167.75,43.882725,0.14,18-Oct-2025,16754.8813312,20.973,72.477996,1601.4052352,21.002947607046508,44.81127981225586
NSE:ADANIENSOL,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,929.7000122070312,947.95,950.0,926.1,1090.95,588.0,45.395508,,18-Oct-2025,111683.2530432,9.506,27.125,8521.1324416,497.3320510700073,188.7711249185791
NSE:ADANIGREEN,Adani Green Energy Limited,Utilities,Utilities - Renewable,1036.699951171875,1060.3,1061.9,1035.0,1753.0,758.0,103.98194,,18-Oct-2025,170762.7511808,13.846,59.868,9598.0003328,221.05708563830567,303.4069315796631
NSE:ACE,Action Construction Equipment Limited,Industrials,Farm & Heavy Construction Machinery,1086.4000244140625,1076.8,1089.4,1076.8,1600.0,917.45,30.576979,0.19,18-Oct-2025,12929.8112512,13.028999999999998,13.008000000000001,499.6984832,12.488711480651855,56.74897439528809
NSE:ACUTAAS,Acutaas Chemicals Limited,Basic Materials,Specialty Chemicals,1646.9000244140625,1553.4,1666.2,1551.0,1666.2,1059.0,70.20035,0.1,18-Oct-2025,13482.9924352,18.224001,20.641000000000002,254.32576,336.82843962323,57.712482245544436
NSE:ADANIENT,Adani Enterprises Limited,Energy,Thermal Coal,2549.39990234375,2557.6,2577.2,2543.1,3070.0,2025.0,46.795155,0.05,18-Oct-2025,294246.8358144,6.758,9.227,13032.9403392,174.10846199067382,283.97867488203127
NSE:ADANIPOWER,Adani Power Limited,Utilities,Utilities - Independent Power Producers,165.97999572753906,157.37,168.0,156.77,182.7,86.4,26.556799,,18-Oct-2025,320087.3660416,22.42,32.579,20873.347072,2833.6133419164735,824.1886567787094
NSE:AEGISVOPAK,,Energy,Oil & Gas Equipment & Services,279.6499938964844,289.05,289.0,273.4,302.0,220.0,225.52419,,18-Oct-2025,30984.9817088,23.54,50.946999999999996,412.3606272,27.370910942614746,21.44132433203125
NSE:ADANIPORTS,Adani Ports and Special Economic Zone Limited,Industrials,Marine Shipping,1479.4000244140625,1479.5,1489.0,1462.5,1494.0,995.65,28.324718,0.47,18-Oct-2025,319570.968576,34.596002,46.465,19204.521984,486.5433047492676,309.6638707902832
NSE:AFFLE,Affle 3i Limited,Communication Services,Advertising Agencies,1892.0999755859375,1946.7,1945.6,1889.0,2185.9,1246.0,66.11111,,18-Oct-2025,26581.3131264,16.928,18.340999,533.5502336,30.286276679211426,52.567456781713865
NSE:AIIL,Authum Investment & Infrastructure Limited,Financial Services,Capital Markets,3162.199951171875,3237.9,3233.9,3145.6,3318.7,1325.5,13.144068,0.03,18-Oct-2025,53708.4166144,93.878,96.545,,9.337660235815429,83.20475377521973
NSE:AGARWALEYE,,Healthcare,Medical Instruments & Supplies,545.7000122070312,541.5,553.65,535.95,568.0,327.0,171.06583,,18-Oct-2025,17252.7632384,5.656000199999999,13.317001000000001,410.687488,27.695639869537352,17.82239868867798
NSE:AIAENG,AIA Engineering Limited,Industrials,Specialty Industrial Machinery,3302.800048828125,3313.5,3328.3,3287.1,4155.0,3001.1,27.921211,0.48,18-Oct-2025,30821.8527744,25.686999999999998,26.823000000000004,1166.2135296,17.815964023388673,26.810479396362304
NSE:AFCONS,,Industrials,Engineering & Construction,445.5,459.2,459.0,444.25,570.0,390.0,30.809128,0.54,18-Oct-2025,16384.8060928,4.1729997999999995,8.7969996,1407.8220288,20.83349565,45.37056645
NSE:AETHER,Aether Industries Limited,Basic Materials,Specialty Chemicals,745.5,748.15,765.05,740.25,943.9,725.0,56.30665,,18-Oct-2025,9884.602368,19.184999,25.958002,276.8029952,7.7839146,9.3736188
NSE:AEGISLOG,,Energy,Oil & Gas Refining & Marketing,805.9000244140625,802.85,814.0,797.3,1037.0,609.85,42.708,1.0,18-Oct-2025,28294.135808,9.6370004,11.527,1062.8230144,13.694497934863282,66.87301989586182
NSE:ALIVUS,Alivus Life Sciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,923.2999877929688,928.75,937.0,920.0,1251.0,850.0,22.904985,0.54,18-Oct-2025,11328.3883008,20.652,25.795,696.139264,3.5158340235168457,12.87541832977295
NSE:AKZOINDIA,Akzo Nobel India Limited,Basic Materials,Specialty Chemicals,3395.39990234375,3389.8,3411.0,3373.0,4674.0,3022.0,38.08637,2.95,18-Oct-2025,15462.7571712,10.0209996,11.677,594.5750016,9.592344264111329,14.251512010107422
NSE:AJANTPHARM,Ajanta Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2438.5,2458.2,2461.4,2412.6,3216.4,2327.3,32.74033,2.2,18-Oct-2025,30663.8454784,19.351,25.733,1292.48,20.1600549,25.2950482
NSE:ALOKINDS,Alok Industries Limited,Consumer Cyclical,Textile Manufacturing,17.239999771118164,17.9,17.79,17.02,24.56,14.01,,,18-Oct-2025,8560.0739328,-21.489,-5.154,-86.5574976,13.18434154496193,12.240103309497833
NSE:ALKYLAMINE,Alkyl Amines Chemicals Limited,Basic Materials,Specialty Chemicals,1923.9000244140625,1928.2,1941.9,1907.2,2438.8,1508.0,52.79638,0.52,18-Oct-2025,9839.5897856,11.833,14.469999999999999,297.0368,5.161438985498047,7.160563500866699
NSE:ALKEM,Alkem Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,5581.5,5524.0,5590.0,5513.0,6250.0,4491.65,29.202637,0.29,18-Oct-2025,66735.2039424,17.172001,19.322,2597.7749504,36.31044825,90.27573915
NSE:AMBER,Amber Enterprises India Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",8249.5,8239.0,8408.5,8163.0,8497.0,5235.0,102.173645,,18-Oct-2025,28996.1213952,2.496,5.651,777.1672576,206.86198715,286.7097226
NSE:AMBUJACEM,Ambuja Cements Limited,Basic Materials,Building Materials,563.5999755859375,569.7,569.7,562.3,624.95,453.05,32.11396,0.35,18-Oct-2025,139311.9592448,11.681999999999999,10.686,6243.262464,52.50457920560303,152.57744723063965
NSE:ANANDRATHI,Anand Rathi Wealth Limited,Financial Services,Asset Management,3125.10009765625,3103.2,3216.0,3096.1,3321.4,1594.0,75.15873,0.42,18-Oct-2025,25944.7783424,31.887999999999998,45.244997999999995,492.7507968,149.45697464038085,81.97106305151367
NSE:ANANTRAJ,Anant Raj Limited,Real Estate,Real Estate - Development,621.0,633.35,642.25,619.0,947.9,376.15,46.23976,0.12,18-Oct-2025,22348.357632,21.128,24.098,538.0038144,485.1907776,312.7283964
NSE:ANTHEM,,Healthcare,Biotechnology,757.5999755859375,772.05,775.8,753.45,873.5,701.9,94.3462,,18-Oct-2025,42547.576832,24.593999999999998,30.552,740.5498368,16.667805542871093,157.45798796583253
NSE:ANURAS,Anupam Rasayan India Ltd,Basic Materials,Specialty Chemicals,1064.699951171875,1126.2,1165.0,1048.3,1197.0,601.0,94.55595,0.13,18-Oct-2025,12139.188224,7.3999999999999995,19.267,468.8012288,157.2869526166748,31.709639235766602
NSE:APARINDS,APAR Industries Limited,Industrials,Electrical Equipment & Parts,8690.0,8784.5,8874.0,8660.0,11779.9,4308.05,39.57015,0.58,18-Oct-2025,34929.7115136,4.481,8.112001000000001,1637.270016,42.3203,81.943224
NSE:ANGELONE,Angel One Limited,Financial Services,Capital Markets,2496.5,2482.6,2559.0,2460.7,3503.15,1941.0,29.841022,4.19,18-Oct-2025,22647.48032,17.891000000000002,26.301000000000002,,395.79885475,249.65524265
NSE:APLLTD,Alembic Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,938.5999755859375,933.4,950.2,930.8,1188.0,725.2,30.563335,1.18,18-Oct-2025,18485.9803648,8.842,12.134,1030.3925248,4.719749977233887,9.03599582496338
NSE:APLAPOLLO,APL Apollo Tubes Limited,Basic Materials,Steel,1754.0999755859375,1728.0,1764.8,1711.5,1936.0,1272.7,60.779625,0.33,18-Oct-2025,48700.1358336,3.836,6.1440002,1268.48,123.97259446451416,104.77379482172852
NSE:APTUS,Aptus Value Housing Finance India Limited,Financial Services,Mortgage Finance,309.95001220703125,305.15,312.0,303.45,384.2,267.95,19.420427,1.64,18-Oct-2025,15524.9098752,61.102999999999994,79.512,,30.115022141046143,67.70061445131226
NSE:APOLLOTYRE,Apollo Tyres Limited,Consumer Cyclical,Auto Parts,488.45001220703125,489.95,503.0,485.05,557.0,370.9,37.343273,1.02,18-Oct-2025,30954.0749312,3.1579999999999995,7.4719999999999995,3116.2929152,124.64457907003784,45.60794529980469
NSE:APOLLOHOSP,Apollo Hospitals Enterprise Limited,Healthcare,Medical Care Facilities,7901.5,7833.5,8030.0,7840.5,8030.0,6001.0,72.047966,0.26,18-Oct-2025,113611.440128,6.978,10.9069996,2942.2749696,482.7437228,295.77921995
NSE:ARE&M,Amara Raja Energy & Mobility Limited,Industrials,Electrical Equipment & Parts,994.5499877929688,996.65,999.0,990.5,1422.0,832.3,21.142643,1.04,18-Oct-2025,18202.7862016,6.626,6.508,1478.0499968,25.13108473154297,52.46867806600342
NSE:ASAHIINDIA,Asahi India Glass Limited,Consumer Cyclical,Auto Parts,941.2999877929688,913.7,947.4,909.05,951.0,576.8,65.59582,0.22,18-Oct-2025,24010.7405312,7.4499995,10.123,766.8075008,41.546910601208495,23.539653574731446
NSE:ASHOKLEY,Ashok Leyland Limited,Industrials,Farm & Heavy Construction Machinery,134.50999450683594,137.24,137.7,134.21,144.5,95.93,25.048416,2.28,18-Oct-2025,79009.2120064,6.476,18.953999999999997,10255.9227904,204.01569369433898,199.77950318233795
NSE:ASKAUTOLTD,,Consumer Cyclical,Auto Parts,484.45001220703125,483.45,489.8,475.0,578.5,333.3,37.122604,0.31,18-Oct-2025,9550.5727488,7.0760004,10.451,442.5750016,13.28662292479248,13.68556750984497
NSE:ASTERDM,Aster DM Healthcare Limited,Healthcare,Medical Care Facilities,702.4500122070312,699.35,705.45,696.7,715.0,387.1,110.44811,0.71,18-Oct-2025,36303.8441472,7.549,13.373,831.3650176,27.764828447491457,66.27826600177002
NSE:ASIANPAINT,Asian Paints Limited,Basic Materials,Specialty Chemicals,2507.800048828125,2409.7,2544.0,2421.0,3057.95,2124.75,66.714554,1.03,18-Oct-2025,240388.538368,10.629,14.837,5495.4725376,932.844941882959,267.96997109750976
NSE:ATGL,Adani Total Gas Limited,Utilities,Utilities - Regulated Gas,619.7999877929688,621.65,639.95,617.0,862.0,532.6,399.87097,0.04,18-Oct-2025,68177.1925504,12.3789996,17.232999,1118.6374656,88.20032736288452,127.96117835979004
NSE:ASTRAZEN,AstraZeneca Pharma India Limited,Healthcare,Drug Manufacturers - Specialty & Generic,9178.5,9101.0,9220.0,9000.0,10691.0,6220.0,124.50488,0.35,18-Oct-2025,22946.250752,9.884,12.262998999999999,284.2974976,6.26065485,19.66860765
NSE:ASTRAL,Astral Limited,Industrials,Building Products & Equipment,1442.4000244140625,1444.8,1456.5,1435.2,1898.0,1232.3,79.86711,0.31,18-Oct-2025,38747.8716416,8.339,8.3009996,882.899968,66.17327440004883,117.88490191531983
NSE:ATHERENERG,Ather Energy Limited,Consumer Cyclical,Auto Manufacturers,693.2999877929688,688.55,703.0,672.0,703.0,288.15,,,18-Oct-2025,26367.8803968,-31.807000000000002,-28.297,-561.9749888,487.0594646442749,240.1489935916626
NSE:ATUL,Atul Ltd,Basic Materials,Specialty Chemicals,5952.0,5828.0,6149.0,5830.5,8097.0,4752.0,35.09641,0.43,18-Oct-2025,17523.7332992,8.708999,10.383000000000001,941.9150336,188.63376,20.0713344
NSE:AVANTIFEED,Avanti Feeds Limited,Consumer Defensive,Packaged Foods,686.5499877929688,686.55,695.0,680.1,964.2,541.5,16.154118,1.31,18-Oct-2025,9355.3057792,10.128999499999999,12.321,683.7096448,21.68859469937134,50.84925619088745
NSE:AUBANK,AU Small Finance Bank Limited,Financial Services,Banks - Regional,792.4500122070312,798.5,802.45,785.05,841.0,489.45,27.046076,0.13,18-Oct-2025,59052.818432,24.486,33.545,,381.4474775208801,217.09532611417237
NSE:AUROPHARMA,Aurobindo Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1101.0,1106.3,1113.5,1092.8,1499.5,1010.0,18.885077,0.36,18-Oct-2025,63946.2539264,10.5900005,15.222,6656.9723904,103.2768828,153.383613
NSE:AWL,AWL Agri Business Limited,Consumer Defensive,Packaged Foods,261.5,266.15,266.95,260.0,352.8,231.55,29.514673,,18-Oct-2025,33871.6491776,1.725,1.543,2172.7250432,61.06027615,55.80721185
NSE:AXISBANK,Axis Bank Limited,Financial Services,Banks - Regional,1200.199951171875,1196.3,1212.9,1191.6,1247.0,933.5,14.389161,0.08,18-Oct-2025,372418.7009024,34.296,41.287,,768.5769635517333,889.4637430736573
NSE:BAJAJHFL,,Financial Services,Mortgage Finance,109.43000030517578,110.04,109.99,108.73,147.7,103.1,40.231617,,18-Oct-2025,91180.7348736,65.107,78.578,9101.6773632,30.64548858046341,48.642412088652804
NSE:BAJAJ-AUTO,Bajaj Auto Limited,Consumer Cyclical,Auto Manufacturers,9150.5,9151.5,9194.5,9090.5,10829.85,7089.35,33.6663,2.29,18-Oct-2025,255468.8700416,14.264,23.341998,12536.5551104,426.1698967,367.9031729
NSE:BAJAJFINSV,Bajaj Finserv Ltd.,Financial Services,Financial Conglomerates,2083.699951171875,2090.2,2104.0,2077.0,2135.0,1551.65,35.3529,0.05,18-Oct-2025,332665.6380928,7.023,40.111999999999995,51006.0232704,126.9483776751709,221.33269251342773
NSE:BAJAJHLDNG,Bajaj Holdings & Investment Limited,Financial Services,Asset Management,12655.0,12501.0,12681.0,12325.0,14763.0,10010.0,16.760258,1.04,18-Oct-2025,140870.6674688,897.258,85.539,749.6999936,59.144408,73.239547
NSE:AZAD,,Industrials,Specialty Industrial Machinery,1644.800048828125,1650.2,1665.0,1634.5,1929.8,1159.45,100.66096,,18-Oct-2025,10622.4058368,20.142001,28.511998,175.6097536,21.44408063659668,38.28156977644043
NSE:BALKRISIND,Balkrishna Industries Limited,Consumer Cyclical,Auto Parts,2268.5,2274.7,2298.4,2253.6,3024.8,2152.05,30.218462,0.7,18-Oct-2025,43854.004224,13.850999999999999,11.5229994,2282.7700224,31.1111164,50.48115735
NSE:BAJFINANCE,Bajaj Finance Limited,Financial Services,Credit Services,1070.0999755859375,1065.75,1076.45,1056.1,1081.1,645.1,38.176952,0.41,18-Oct-2025,664818.8895232,44.939,60.695,,616.4783893552002,822.3027027793701
NSE:BALRAMCHIN,Balrampur Chini Mills Limited,Consumer Defensive,Confectioners,464.6000061035156,467.7,472.0,462.0,666.0,419.05,22.520603,1.28,18-Oct-2025,9384.3226624,7.5569999999999995,5.8709998,672.257792,6.723319608325196,19.486903896002197
NSE:BANDHANBNK,Bandhan Bank Limited,Financial Services,Banks - Regional,160.97999572753906,161.56,163.25,159.41,192.48,128.16,12.625882,0.93,18-Oct-2025,25933.4160384,20.5,22.322,,131.13441720565032,92.06441126258088
NSE:BANKBARODA,Bank of Baroda Limited,Financial Services,Banks - Regional,264.5,266.15,267.5,262.6,272.05,190.7,7.028966,3.14,18-Oct-2025,136782.5317888,30.287,35.211999999999996,,182.9938489,206.6987092
NSE:BATAINDIA,Bata India Limited,Consumer Cyclical,Footwear & Accessories,1150.300048828125,1147.7,1161.0,1140.3,1479.0,1025.1,70.57056,1.66,18-Oct-2025,14784.5234688,5.984,9.8450005,456.2435072,19.3986600234375,26.643019670947265
NSE:BANKINDIA,Bank of India Limited,Financial Services,Banks - Regional,123.11000061035156,125.42,126.5,122.2,130.24,90.05,5.9073896,3.23,18-Oct-2025,56047.894528,30.984,40.827000000000005,,117.82337403114167,83.21616797956696
NSE:BASF,BASF India Limited,Basic Materials,Specialty Chemicals,4526.7998046875,4595.8,4614.3,4512.8,8508.95,4065.05,49.494858,0.44,18-Oct-2025,19594.543104,2.6099999,4.4749998,627.3999872,3.3362514560546876,7.109791773242187
NSE:BAYERCROP,Bayer CropScience Limited,Basic Materials,Agricultural Inputs,5023.39990234375,5113.2,5149.9,5001.0,6862.25,4217.45,38.07914,2.44,18-Oct-2025,22576.20992,10.293,16.775998,670.7749888,7.684294830615235,14.45935427890625
NSE:BBTC,The Bombay Burmah Trading Corporation Limited,Consumer Defensive,Packaged Foods,1999.699951171875,1887.7,2088.0,1896.0,2944.0,1607.05,12.232825,0.96,18-Oct-2025,13952.28672,6.028999799999999,14.854000000000001,3361.2032,652.9326294668701,22.598209208203127
NSE:BEL,Bharat Electronics Limited,Industrials,Aerospace & Defense,412.79998779296875,411.8,420.0,409.65,436.0,240.25,54.74801,0.58,18-Oct-2025,301747.666944,22.952,25.169999999999998,7124.2399744,807.434134203125,549.8760854994507
NSE:BDL,Bharat Dynamics Limited,Industrials,Aerospace & Defense,1540.0,1504.9,1570.0,1492.1,2096.6,890.0,100.32573,0.31,18-Oct-2025,56452.5006848,16.485001,-25.424000000000003,478.8224512,487.705372,237.111952
NSE:BERGEPAINT,Berger Paints India Limited,Basic Materials,Specialty Chemicals,544.9000244140625,532.9,545.8,531.0,605.0,437.75,55.54536,0.71,18-Oct-2025,63541.5298048,9.794,13.572999999999999,1522.4425472,66.79351805266113,25.743529203430175
NSE:BELRISE,,Consumer Cyclical,Auto Parts,149.8300018310547,150.88,152.2,148.19,164.5,89.15,33.669666,0.36,18-Oct-2025,13333.0599936,4.5089997,8.422,1061.356032,32.036081637509156,173.04072178571013
NSE:BHARATFORG,Bharat Forge Limited,Consumer Cyclical,Auto Parts,1241.5999755859375,1265.2,1270.0,1236.5,1496.0,919.1,57.401756,0.67,18-Oct-2025,59359.4875904,6.848,11.431,2575.4642432,83.712022673938,131.98940284464112
NSE:BHARTIARTL,Bharti Airtel Limited,Communication Services,Telecom Services,2012.0,1967.4,2034.3,1970.3,2045.8,1511.0,34.090137,0.81,18-Oct-2025,1206062.678016,19.215,31.080999999999996,91964.899328,1356.7553804,1228.8790988
NSE:BEML,BEML Limited,Industrials,Conglomerates,4418.5,4425.8,4498.0,4402.1,4874.8,2350.0,61.62483,0.48,18-Oct-2025,18400.6230016,7.4310005,-10.8909994,506.7908608,130.05898935,153.012655
NSE:BHEL,Bharat Heavy Electricals Limited,Industrials,Specialty Industrial Machinery,232.6199951171875,236.17,237.59,231.45,272.1,176.0,280.26505,0.21,18-Oct-2025,80999.7565952,1.023,-11.148,670.1949952,75.25177751242676,154.86050427139892
NSE:BHARTIHEXA,,Communication Services,Telecom Services,1816.199951171875,1750.4,1826.2,1748.9,2052.9,1234.0,66.091705,0.57,18-Oct-2025,90809.9977216,15.437999999999999,30.087999,4220.9001472,57.3290779387207,42.377030220703126
NSE:BIOCON,Biocon Limited,Healthcare,Biotechnology,356.1499938964844,358.2,361.35,354.5,406.0,291.0,110.60559,0.14,18-Oct-2025,47530.5443328,2.4410000000000003,7.456,3226.0749312,53.80297412295227,104.82626877354126
NSE:BIKAJI,Bikaji Foods International Limited,Consumer Defensive,Packaged Foods,734.2000122070312,734.25,738.9,729.05,918.0,558.8,90.86634,0.14,18-Oct-2025,18398.5160192,7.4910000000000005,11.229999,335.7483264,6.765799952490235,21.836723603063966
NSE:BIRLACORPN,Birla Corporation Limited,Basic Materials,Building Materials,1185.0999755859375,1185.7,1197.8,1179.7,1535.3,910.25,23.85467,0.84,18-Oct-2025,9125.9027456,4.032,8.808,1322.625024,4.9172168187011716,16.28090346459961
NSE:BLACKBUCK,BlackBuck Limited,Technology,Software - Application,694.3499755859375,692.5,697.9,686.45,720.5,248.35,,,18-Oct-2025,12548.3270144,-0.759,21.656999,-264.6972416,34.64091197698975,151.1698494547119
NSE:BLUEJET,Blue Jet Healthcare Limited,Healthcare,Biotechnology,653.2999877929688,671.5,674.8,652.0,1027.8,463.7,31.590908,0.18,18-Oct-2025,11332.4957696,29.349002000000002,32.5,496.3482624,18.516220234020995,49.57044317376709
NSE:BLS,BLS International Services Limited,Industrials,Specialty Business Services,326.79998779296875,324.5,341.8,312.25,521.8,276.95,23.871439,0.31,18-Oct-2025,13452.1675776,23.433999999999997,25.535000000000004,704.7083008,1305.1169280496827,126.55754367266846
NSE:BLUEDART,Blue Dart Express Limited,Industrials,Integrated Freight & Logistics,5571.0,5577.5,5590.0,5512.5,8487.15,5365.0,53.41323,0.45,18-Oct-2025,13218.832384,4.256,5.179,617.44,4.9877163,19.2717603
NSE:BLUESTARCO,Blue Star Limited,Industrials,Building Products & Equipment,1971.4000244140625,1957.6,1985.0,1941.0,2417.0,1521.0,74.589485,0.46,18-Oct-2025,40529.9724288,4.496,5.3189997,777.6124928,26.546478448754883,90.11289225596924
NSE:BPCL,Bharat Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,335.8500061035156,335.9,338.3,332.7,358.65,234.01,8.276244,2.98,18-Oct-2025,145708.7184896,3.9419996999999998,6.92,28540.8165888,262.75453605512695,208.0236801904846
NSE:BRIGADE,Brigade Enterprises Limited,Real Estate,Real Estate - Development,980.8499755859375,967.75,990.0,964.0,1340.5,852.0,31.477856,0.26,18-Oct-2025,23980.1188352,14.247000000000002,19.361,1437.612544,49.16569353623047,40.33186440111084
NSE:BOSCHLTD,Bosch Limited,Consumer Cyclical,Auto Parts,38755.0,38510.0,38850.0,38345.0,41945.0,25921.6,42.823677,1.33,18-Oct-2025,114348.7463424,14.512,11.575000000000001,2449.149952,74.448355,127.1900345
NSE:BSE,BSE Limited,Financial Services,Financial Data & Stock Exchanges,2485.60009765625,2509.2,2538.0,2461.8,3030.0,1227.3334,64.327126,0.24,18-Oct-2025,100947.4469888,44.627,77.244,2638.4175104,985.1859921467774,1183.8073132303712
NSE:BRITANNIA,Britannia Industries Limited,Consumer Defensive,Packaged Foods,6083.0,6025.5,6149.0,5994.0,6336.0,4506.0,66.8535,1.24,18-Oct-2025,146520.1852416,12.016,14.604001,3176.4625408,239.037568,222.6523992
NSE:BSOFT,Birlasoft Limited,Technology,Information Technology Services,341.0,344.65,345.5,338.2,624.35,331.0,20.106133,1.89,18-Oct-2025,9497.2919808,8.870000000000001,10.743,617.2077568,25.9315837,31.7321983
NSE:CAMS,Computer Age Management Services Limited,Technology,Information Technology Services,3795.699951171875,3830.8,3864.8,3787.0,5367.5,3031.05,39.954735,1.15,18-Oct-2025,18801.13152,32.595003,37.678,624.8935936,109.62816512973633,125.97966094938965
NSE:CANBK,Canara Bank,Financial Services,Banks - Regional,125.48999786376953,127.37,127.55,124.6,130.14,78.6,6.1514707,3.14,18-Oct-2025,113854.4082944,29.004,36.912,,255.31157163080215,302.274082550354
NSE:CAMPUS,Campus Activewear Limited,Consumer Cyclical,Footwear & Accessories,282.25,285.1,284.25,277.7,337.6,210.0,73.31169,0.21,18-Oct-2025,8621.953024,7.388999999999999,8.491999999999999,245.2300032,8.808203975,12.9075183
NSE:CAPLIPOINT,Caplin Point Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1987.5999755859375,2015.3,2030.0,1976.6,2641.0,1599.0,26.873985,0.3,18-Oct-2025,15117.8297344,28.416999999999998,31.647,676.6099968,6.746510597131348,20.937775662817383
NSE:CANFINHOME,Can Fin Homes Limited,Financial Services,Mortgage Finance,801.0499877929688,804.55,807.95,797.15,897.95,558.5,12.098625,1.49,18-Oct-2025,10668.2998784,64.989996,80.296,,7.122135441467285,16.676819380865478
NSE:CASTROLIND,Castrol India Limited,Energy,Oil & Gas Refining & Marketing,198.9600067138672,199.91,200.4,197.8,251.95,162.6,20.553719,4.25,18-Oct-2025,19679.5793408,17.196,21.562,1316.5500416,19.927237392440794,28.33654072421112
NSE:CARBORUNIV,Carborundum Universal Limited,Industrials,Conglomerates,904.25,916.55,920.75,901.1,1530.9,809.1,69.98839,0.44,18-Oct-2025,17222.5052672,4.916,5.116,621.4114816,4.85347145,22.71638765
NSE:CCL,CCL Products (India) Limited,Consumer Defensive,Packaged Foods,835.25,843.5,856.9,831.0,962.0,525.0,35.755566,0.59,18-Oct-2025,11132.6199808,9.1680005,12.087,559.5429888,4.82290055,17.0641575
