Symbol,Company_Name,Sector,Industry,Current_Price,Previous_Close,Day_High,Day_Low,52_Week_High,52_Week_Low,PE_Ratio,Dividend_Yield,Last_Updated,Market_cap (in Cr.),Profit_Margins (%age),Operating_Margins (%age),EBITDA (in Cr.),Volume (in Cr.),Avg_Volume (in Cr.)
NSE:SWIGGY,,Consumer Cyclical,Internet Retail,437.20001220703125,437.2,438.75,432.0,617.3,297.0,,,17-Sep-2025,100601.0302464,-21.825,-25.035,-3621.3231616,129.52382633642577,721.725189551239
NSE:SWSOLAR,Sterling and Wilson Renewable Energy Limited,Technology,Solar,268.6499938964844,266.6,272.5,267.5,745.6,218.45,57.28145,,17-Sep-2025,6273.837056,1.528,4.6919998,310.677504,25.540178809747314,71.05929350058899
NSE:SYMPHONY,Symphony Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",952.5,951.5,958.0,948.0,1880.95,925.8,36.536247,0.42,17-Sep-2025,6540.9507328,11.613,9.562001,239.6574976,1.638681,5.869686
NSE:SYNCOMF,Syncom Formulations (India) Limited,Healthcare,Drug Manufacturers - Specialty & Generic,18.040000915527344,18.08,18.39,18.0,24.79,14.1,28.634922,,17-Sep-2025,1695.7600768,11.6359994,12.376001,59.094272,0.8122384132209778,1.5932586048576356
NSE:SUVIDHAA,Suvidhaa Infoserve Limited,Technology,Information Technology Services,4.139999866485596,4.12,4.15,4.05,7.87,3.4,,,17-Sep-2025,86.860096,-228.167,-478.431,-7.9765,0.01503730751504898,0.2757376531075001
NSE:SYRMA,Syrma SGS Technology Limited,Technology,Electronic Components,805.0,817.65,829.0,802.45,875.0,370.0,71.875,0.18,17-Sep-2025,15503.4140672,5.609999999999999,6.9959999999999996,369.3152512,47.4031495,146.5224775
NSE:SYNGENE,Syngene International Limited,Healthcare,Diagnostics & Research,654.4000244140625,657.25,663.0,652.95,960.6,599.55,51.854202,0.19,17-Sep-2025,26285.481984,13.608,11.4350006,1023.4749952,55.36106414538574,63.03724187176514
NSE:TAINWALCHM,Tainwala Chemicals and Plastics (India) Limited,Basic Materials,Specialty Chemicals,216.07000732421875,216.79,217.99,215.33,335.0,186.0,29.159246,1.38,17-Sep-2025,202.324928,43.721,-12.293999999999999,0.9685,0.0463254095703125,0.9976816518188476
NSE:SUPERSPIN,Super Spinning Mills Limited,Consumer Cyclical,Textile Manufacturing,9.25,9.23,9.34,9.23,16.67,8.6,,,17-Sep-2025,50.8750016,-245.52200000000002,51.769,4.901,0.00375365,0.14518615
NSE:TAKE,TAKE Solutions Limited,Healthcare,Biotechnology,10.680000305175781,10.66,10.83,10.53,23.69,6.51,59.333332,,17-Sep-2025,156.1682944,98304.877,-1892.683,-6.97,0.02942660484085083,0.06930679398040772
NSE:TALBROAUTO,Talbros Automotive Components Limited,Consumer Cyclical,Auto Parts,298.04998779296875,292.8,301.6,293.5,354.0,200.2,19.167202,0.24,17-Sep-2025,1842.321408,11.576,11.3479994,132.9580544,1.8687138134643555,4.0849241076965335
NSE:TARC,TARC Limited,Real Estate,Real Estate - Development,166.85000610351562,161.95,170.04,162.0,269.95,103.22,,,17-Sep-2025,4923.6770816,-144.334,127.47500000000001,-20.5843248,11.597476964245605,9.003843674368285
NSE:TARAPUR,Tarapur Transformers Limited,Industrials,Specialty Industrial Machinery,26.799999237060547,25.53,26.8,26.39,50.85,17.82,30.804596,,17-Sep-2025,52.3420064,0.0,-51.833,-1.417175,0.024479119303131104,0.08512483757667541
NSE:TANLA,Tanla Platforms Limited,Technology,Software - Application,704.8499755859375,689.2,711.8,686.25,954.5,409.35,19.59005,1.74,17-Sep-2025,9325.0240512,11.915000000000001,13.142999999999999,616.5927936,46.47512896022949,60.88494089111328
NSE:TARACHAND,Tara Chand Infralogistic Solutions Limited,Industrials,Farm & Heavy Construction Machinery,74.27999877929688,73.43,75.75,73.25,97.6,46.5,21.911503,0.54,17-Sep-2025,585.5113216,10.172,16.617,85.3156224,1.1018100778930664,1.228316343814087
NSE:TARIL,,Industrials,Electrical Equipment & Parts,528.0499877929688,523.35,533.65,520.95,648.9,300.75,65.514885,0.04,17-Sep-2025,15853.2763648,11.745,15.234,370.2938624,28.24745324199829,52.43055853295288
NSE:TARSONS,Tarsons Products Limited,Healthcare,Medical Instruments & Supplies,313.8500061035156,313.8,316.5,312.4,491.8,280.0,60.588806,0.64,17-Sep-2025,1670.14656,6.902,5.218,113.5990016,0.568319591052246,1.6626204073333741
NSE:TARMAT,Tarmat Limited,Industrials,Engineering & Construction,52.52000045776367,52.13,53.0,52.1,97.4,45.1,79.57575,,17-Sep-2025,128.4702208,1.925,3.312,2.980775,0.04099186035728455,0.294196034564209
NSE:TASTYBITE,Tasty Bite Eatables Limited,Consumer Defensive,Packaged Foods,9435.0,9397.0,9485.0,9385.0,13583.95,7543.4,64.77858,0.02,17-Sep-2025,2421.2568064,6.1440002,9.8179996,79.3889984,1.028415,3.4730235
NSE:TATACONSUM,Tata Consumer Products Limited,Consumer Defensive,Packaged Foods,1127.4000244140625,1092.1,1131.7,1103.1,1233.65,882.9,83.94639,0.76,17-Sep-2025,111617.114112,7.327999999999999,9.584,2347.5474432,234.75985996376954,124.70363328048096
NSE:TATACHEM,Tata Chemicals Limited,Basic Materials,Chemicals,1008.9000244140625,982.55,1026.65,982.95,1247.35,756.0,80.841354,1.12,17-Sep-2025,25702.3328256,2.2739999,9.922,1938.4999936,141.2112972571289,73.91110777855225
NSE:TATACOMM,Tata Communications Limited,Communication Services,Telecom Services,1712.4000244140625,1670.3,1725.0,1673.5,2175.0,1291.0,32.548946,1.5,17-Sep-2025,48803.4009088,7.2139999999999995,7.9050004,4035.5250176,67.03806359577636,89.16860779129638
NSE:TATAELXSI,Tata Elxsi Limited,Technology,Software - Application,5702.0,5707.0,5768.0,5675.0,8142.15,4700.0,47.576138,1.31,17-Sep-2025,35519.2406016,20.0,18.208,890.011648,44.9078116,104.9692584
NSE:TATAMOTORS,Tata Motors Limited,Consumer Cyclical,Auto Manufacturers,719.1500244140625,713.25,722.95,714.3,1000.4,535.75,11.806765,0.84,17-Sep-2025,264792.4932608,4.8600003,5.673,42166.0000256,506.21682177030027,681.517622786499
NSE:TATAINVEST,Tata Investment Corporation Limited,Financial Services,Capital Markets,7024.5,7039.0,7167.5,7005.0,7630.0,5145.15,108.469734,0.38,17-Sep-2025,35552.5394432,105.862,91.756,269.3132032,21.6663678,44.0548542
NSE:TATASTEEL,Tata Steel Limited,Basic Materials,Steel,170.99000549316406,172.02,172.9,170.5,172.9,122.62,46.846577,2.09,17-Sep-2025,213255.3105408,2.0920001,8.807000500000001,24640.1368064,133.07923000925598,395.62434633068693
NSE:TATAPOWER,Tata Power Company Limited,Utilities,Utilities - Independent Power Producers,394.3500061035156,396.05,397.8,393.55,494.85,326.35,31.128649,0.57,17-Sep-2025,126024.2075648,6.131,16.512999999999998,14259.1819776,78.24231431598815,197.91563179822083
NSE:SWARAJENG,Swaraj Engines Limited,Consumer Cyclical,Auto Parts,4475.7998046875,4404.6,4545.0,4386.2,4720.0,2517.0,31.459898,2.37,17-Sep-2025,5436.9779712,9.883001,12.727,235.584128,9.602380900976563,19.402144573339843
NSE:TBOTEK,,Consumer Cyclical,Travel Services,1608.4000244140625,1595.1,1623.0,1571.4,1890.0,996.0,74.70506,,17-Sep-2025,17111.28576,12.672,12.505000999999998,305.3412608,13.894485290905761,46.71340526906738
NSE:TATATECH,Tata Technologies Limited,Technology,Information Technology Services,713.5499877929688,711.2,719.75,711.0,1136.0,597.0,42.322063,1.17,17-Sep-2025,28949.577728,13.321,13.567000000000002,831.5924992,47.97210838931885,81.33970375848389
NSE:TATVA,Tatva Chintan Pharma Chem Limited,Basic Materials,Specialty Chemicals,1113.5999755859375,1102.2,1144.0,1108.0,1232.75,621.0,360.38837,0.09,17-Sep-2025,2606.4697344,1.815,7.153,37.2489984,8.122709581921386,18.250455919885255
NSE:TCI,Transport Corporation of India Limited,Industrials,Integrated Freight & Logistics,1179.0,1181.1,1194.0,1175.0,1309.0,876.0,21.239416,1.06,17-Sep-2025,9042.6236928,9.307,8.093,479.9847424,0.5441085,3.5622306
NSE:TBZ,Tribhovandas Bhimji Zaveri Limited,Consumer Cyclical,Luxury Goods,193.64999389648438,187.77,197.2,186.71,310.95,155.99,17.477436,1.2,17-Sep-2025,1293.2759552,2.7880002,7.329,188.0902016,13.306485045602416,7.388870437115479
NSE:TCS,Tata Consultancy Services Limited,Technology,Information Technology Services,3171.39990234375,3145.7,3182.4,3142.4,4497.05,2991.6,23.283163,1.94,17-Sep-2025,1147440.98816,19.236,24.457,65767.99744,401.8011449074219,857.3096300210449
NSE:TCIEXP,TCI Express Limited,Industrials,Integrated Freight & Logistics,693.5499877929688,690.95,704.1,690.0,1157.95,601.0,32.064262,1.45,17-Sep-2025,2668.2116096,6.902,7.9479999999999995,117.2050048,0.5260576657409668,1.3033191370605468
NSE:TCIFINANCE,TCI Finance Limited,Financial Services,Credit Services,12.949999809265137,12.85,13.3,12.4,20.14,10.51,,,17-Sep-2025,16.8645264,54.644000000000005,-37763.635,,0.0068984648983955385,0.024448304639911652
NSE:TCPLPACK,TCPL Packaging Limited,Consumer Cyclical,Packaging & Containers,3423.199951171875,3439.6,3457.6,3401.0,4900.0,3000.0,23.307688,0.87,17-Sep-2025,3114.1261312,7.467,12.475,296.0264704,0.7171603897705078,2.143265489428711
NSE:TDPOWERSYS,TD Power Systems Limited,Industrials,Specialty Industrial Machinery,540.4000244140625,543.95,554.55,538.15,576.0,293.0,44.583675,0.24,17-Sep-2025,8446.8629504,13.748,17.166,249.8427648,15.640851946618652,46.015440358874514
NSE:TEAMLEASE,TeamLease Services Limited,Industrials,Staffing & Employment Services,1933.800048828125,1934.0,1944.1,1925.0,3183.0,1641.2,28.325768,,17-Sep-2025,3241.5903744,0.9990000000000001,0.58999998,154.4850048,0.894189142578125,6.971929316040039
NSE:TEAMGTY,Team India Guaranty Limited,Financial Services,Asset Management,223.14999389648438,234.9,225.9,223.15,315.0,110.35,85.498085,,17-Sep-2025,200.6821376,59.564996,62.385999999999996,,0.01974877445983887,0.9609954487152099
NSE:TAJGVK,TAJGVK Hotels & Resorts Limited,Consumer Cyclical,Lodging,431.54998779296875,433.05,438.0,430.15,528.1,281.05,19.239857,0.46,17-Sep-2025,2705.883136,29.756,26.892,154.8763776,5.040633322418213,18.43620387350464
NSE:TECHM,Tech Mahindra Limited,Technology,Information Technology Services,1539.5,1531.5,1544.5,1525.6,1807.7,1209.4,30.097752,2.94,17-Sep-2025,136296.0842752,8.514,11.063,6677.9250688,151.1875212,282.350458
NSE:TECILCHEM,Tecil Chemicals and Hydro Power Ltd.,Financial Services,Shell Companies,20.5,20.0,20.5,19.02,42.16,14.66,,,17-Sep-2025,39.7890656,0.0,0.0,,0.0016113,0.0014842
NSE:TEGA,Tega Industries Limited,Industrials,Specialty Industrial Machinery,2092.699951171875,2069.5,2116.6,2075.0,2328.9,1200.05,70.22483,0.1,17-Sep-2025,13923.8834176,12.008000000000001,9.13,344.533504,100.35521688845215,74.04370040236816
NSE:TEJASNET,Tejas Networks Limited,Technology,Communication Equipment,618.5499877929688,615.35,625.75,613.1,1459.9,542.25,62.04112,0.41,17-Sep-2025,10891.6752384,2.316,-114.927,671.9275008,26.913790373858642,64.13924202921753
NSE:TEMBO,Tembo Global Industries Limited,Industrials,Metal Fabrication,615.2999877929688,607.75,623.0,610.55,905.0,386.0,19.77185,0.33,17-Sep-2025,683.2106496,7.481999999999999,12.0299995,115.613952,1.0949878582763672,3.1092338983154297
NSE:TEXMOPIPES,Texmo Pipes and Products Limited,Industrials,Building Products & Equipment,58.56999969482422,59.03,59.5,58.2,78.49,44.5,9.18025,,17-Sep-2025,170.9951104,4.928,5.422,32.6978752,0.09828631648788452,0.2879535464996338
NSE:TERASOFT,Tera Software Limited,Technology,Information Technology Services,435.54998779296875,414.85,435.55,420.0,435.55,71.0,48.18031,0.24,17-Sep-2025,544.9558016,9.8000005,22.576999999999998,20.3346256,3.107736272900391,0.7124726700317383
NSE:TECHNOE,Techno Electric & Engineering Company Limited,Industrials,Engineering & Construction,1446.199951171875,1445.1,1453.9,1431.0,1822.0,785.15,38.198624,0.62,17-Sep-2025,16823.9333376,19.054002,17.176001,379.352064,17.14412194116211,32.672983156860354
NSE:TEXINFRA,Texmaco Infrastructure & Holdings Limited,Real Estate,Real Estate Services,96.0999984741211,95.79,97.01,95.6,159.5,85.35,,0.16,17-Sep-2025,1225.7170432,-26.073998,-26.116,-7.1044496,0.3845633638938904,1.2286288704917907
NSE:TEXRAIL,Texmaco Rail & Engineering Limited,Industrials,Railroads,148.85000610351562,148.68,150.61,148.3,239.74,119.06,27.362133,0.5,17-Sep-2025,5946.0665344,4.4499997,6.595,432.3790336,10.442363788183593,30.354222609658812
NSE:TFCILTD,Tourism Finance Corporation of India Limited,Financial Services,Credit Services,363.5,363.45,363.95,361.4,364.9,122.32,30.857386,0.83,17-Sep-2025,3370.0120576,69.029,86.2,,51.2134423,56.09361155
NSE:TFL,Transwarranty Finance Limited,Financial Services,Mortgage Finance,16.1200008392334,16.12,16.89,15.67,40.6,11.75,,,17-Sep-2025,87.9784512,-49.102002,-12.803999999999998,,0.01945039301261902,0.04943198257350922
NSE:THANGAMAYL,Thangamayil Jewellery Limited,Consumer Cyclical,Luxury Goods,2173.89990234375,2147.2,2178.0,2140.5,2650.0,1523.1,60.26892,0.58,17-Sep-2025,6756.9156096,2.056,4.99,208.0974976,3.0032427150878904,8.745381917138673
NSE:TGBHOTELS,TGB Banquets and Hotels Limited,Consumer Cyclical,Lodging,11.630000114440918,11.7,12.0,11.43,16.64,9.05,17.35821,,17-Sep-2025,34.0600832,5.069,3.932,7.8968,0.010772869106006623,0.08225084980936051
NSE:THELEELA,,Consumer Cyclical,Lodging,413.29998779296875,419.65,421.9,409.55,474.4,382.5,104.898476,,17-Sep-2025,13802.4845312,9.6049994,27.317999999999998,642.7049984,36.000371446710204,19.337273178863526
NSE:THEMISMED,Themis Medicare Limited,Healthcare,Drug Manufacturers - Specialty & Generic,124.58000183105469,124.78,126.0,121.61,317.0,98.0,,0.4,17-Sep-2025,1146.6355712,-2.387,-12.948,9.1786496,1.784321992225647,3.32119072681427
NSE:THEINVEST,The Investment Trust of India Limited,Financial Services,Capital Markets,150.1300048828125,150.8,151.3,149.55,236.7,111.15,19.964096,,17-Sep-2025,784.8331264,12.442,17.169,,0.03784777423095703,0.4070624952392578
NSE:THEJO,Thejo Engineering Limited,Industrials,Specialty Industrial Machinery,1887.800048828125,1870.4,1901.7,1872.1,2773.95,1446.0,41.20035,0.27,17-Sep-2025,2047.489024,8.913,9.177,82.0729472,0.1555547240234375,1.6729684032714844
NSE:THERMAX,Thermax Limited,Industrials,Conglomerates,3324.5,3318.8,3366.4,3309.3,5719.0,2950.05,55.98384,0.42,17-Sep-2025,37465.3943808,6.481000000000001,8.196,971.7449728,15.7674386,96.02851495
NSE:THYROCARE,Thyrocare Technologies Limited,Healthcare,Diagnostics & Research,1195.0,1192.1,1200.0,1181.0,1435.0,658.0,59.660507,1.76,17-Sep-2025,6332.8309248,14.689,24.017,198.5474944,4.3362965,17.553355
NSE:TIIL,Technocraft Industries (India) Limited,Industrials,Tools & Accessories,2469.199951171875,2454.3,2542.3,2459.9,3425.9,2050.0,21.966017,0.81,17-Sep-2025,5601.1083776,9.783,13.120999999999999,417.224192,3.3835446930908204,4.5043145509277345
NSE:THOMASCOOK,Thomas Cook (India) Limited,Consumer Cyclical,Travel Services,172.8000030517578,173.47,174.27,172.53,224.5,118.25,32.059372,0.26,17-Sep-2025,8048.3852288,2.9739999999999998,3.7859999999999996,486.4875008,6.251765870410156,30.130946452131653
NSE:THOMASCOTT,Thomas Scott (India) Limited,Consumer Cyclical,Textile Manufacturing,350.45001220703125,333.8,350.45,335.05,509.0,185.59,27.486275,,17-Sep-2025,517.2817408,7.93,10.308,23.5720256,1.2753576844238281,1.4207593944885253
NSE:TICL,Twamev Construction and Infrastructure Limited,Industrials,Engineering & Construction,24.530000686645508,24.27,24.77,24.18,59.23,22.29,6.7762437,,17-Sep-2025,382.4079872,63.108003000000004,2.8959999,27.3649984,0.059058429653167724,0.3017558034467697
NSE:TIGERLOGS,,,,,,,,,,,,17-Sep-2025,,,,,,
NSE:TI,Tilaknagar Industries Ltd.,Consumer Defensive,Beverages - Wineries & Distilleries,476.3999938964844,479.8,483.55,472.2,529.9,199.53,33.314686,0.21,17-Sep-2025,9235.2045056,18.169,22.348000000000003,319.4406144,28.67665943260193,145.14459558044433
NSE:TIJARIA,,,,6.409999847412109,,,,,,,,17-Sep-2025,,,,,,
NSE:TIINDIA,,,,3379.300048828125,,,,,,,,17-Sep-2025,,,,,,
NSE:TIMETECHNO,Time Technoplast Limited,,,479.8999938964844,,,,513.55,306.6,26.991,0.51,17-Sep-2025,10892.5779968,,,,,
NSE:TIMKEN,Timken India Limited,Industrials,Tools & Accessories,3027.89990234375,3049.3,3056.7,3025.0,3958.95,2202.0,49.89947,1.18,17-Sep-2025,22775.4704896,14.35,15.026,586.3067648,6.144214481835937,32.483612942333984
NSE:TIL,TIL Limited,,,360.75,,,,409.0,165.4,,,17-Sep-2025,2406.2205952,,,,,
NSE:TIPSFILMS,Tips Films Limited,Communication Services,Entertainment,457.95001220703125,451.0,460.7,451.5,747.0,420.0,,,17-Sep-2025,198.6568832,-21.584999999999997,7.436,-29.5715264,0.07840104208984375,0.39053977041015625
NSE:TIPSMUSIC,Tips Music Limited,Communication Services,Entertainment,605.0,597.85,609.4,595.85,950.0,551.3,45.798637,1.51,17-Sep-2025,7733.8361856,51.976,63.477004,207.6953984,4.7461645,11.1581965
NSE:TINNARUBR,Tinna Rubber and Infrastructure Limited,Basic Materials,Specialty Chemicals,829.6500244140625,826.3,836.0,825.5,1088.85,795.0,32.599213,0.48,17-Sep-2025,1494.6808832,8.748000000000001,13.77,72.5934272,0.5247536404418945,1.961541552722168
NSE:TIRUMALCHM,Thirumalai Chemicals Limited,Basic Materials,Specialty Chemicals,318.29998779296875,323.05,328.8,317.0,394.95,201.27,,0.34,17-Sep-2025,3777.4249984,-5.7150003,-10.75,-18.865,6.7360553216674806,15.606343891485595
NSE:TIRUPATIFL,Tirupati Forge Limited,Industrials,Metal Fabrication,39.88999938964844,39.4,41.39,39.7,72.88,28.21,65.39344,,17-Sep-2025,471.8189056,5.6370000000000005,6.236,12.4454752,0.5326511618499756,0.7493695395339965
NSE:TITAGARH,Titagarh Rail Systems Limited,Industrials,Railroads,944.9000244140625,938.75,952.35,936.15,1370.0,654.55,53.263813,0.11,17-Sep-2025,12725.346304,6.593,9.300999000000001,405.2268288,56.18630668172607,179.60281704052736
NSE:TITAN,Titan Company Limited,Consumer Cyclical,Luxury Goods,3530.60009765625,3556.8,3572.7,3513.2,3867.0,2925.0,84.121994,0.31,17-Sep-2025,313180.1075712,5.8280002,9.962,5853.2499456,162.55024073613282,295.6054951964355
NSE:TNPETRO,Tamilnadu Petroproducts Limited,Basic Materials,Specialty Chemicals,101.0999984741211,101.86,102.85,100.7,114.0,63.8,11.567506,1.18,17-Sep-2025,909.6119296,4.298,8.870000000000001,100.0142016,0.3671042044593811,5.151125802255249
NSE:TMB,Tamilnad Mercantile Bank Limited,Financial Services,Banks - Regional,430.6000061035156,430.05,432.3,430.0,513.55,401.0,5.682988,2.56,17-Sep-2025,6822.598656,39.118,50.336000000000006,,0.6933521298278809,2.9501698218170165
NSE:TNPL,Tamil Nadu Newsprint and Papers Limited,Basic Materials,Paper & Paper Products,160.9499969482422,160.32,161.99,160.1,220.8,115.5,,1.87,17-Sep-2025,1115.1951872,-0.567,2.1140002,383.1020032,0.6494654276855468,4.716897180563355
NSE:TOKYOPLAST,Tokyo Plast International Limited,Consumer Cyclical,Packaging & Containers,126.0,124.84,126.29,124.7,161.0,106.24,117.757,,17-Sep-2025,119.7176448,1.392,4.117,6.7331,0.0335916,0.1998738
NSE:TNTELE,Tamilnadu Telecommunications Limited,Technology,Communication Equipment,14.100000381469727,14.3,14.96,13.6,26.0,7.94,,,17-Sep-2025,64.4102144,0.0,-15624.734,-2.1929434,0.08846340239334106,0.19024566514701843
NSE:TOLINS,,Consumer Cyclical,Auto Parts,196.00999450683594,196.13,201.8,194.88,259.2,107.72,19.839067,,17-Sep-2025,774.4119808,12.774,13.757,54.1065024,9.129871130136108,9.259296529508973
NSE:TORNTPHARM,Torrent Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,3537.39990234375,3535.5,3555.8,3514.1,3787.9,2886.45,59.91531,0.91,17-Sep-2025,119721.5318016,16.917999000000002,26.149,3799.1223296,31.436165452148437,149.20505170092773
NSE:TORNTPOWER,Torrent Power Limited,Utilities,Utilities - Independent Power Producers,1263.199951171875,1261.9,1269.5,1260.1,2037.0,1207.25,22.752161,1.51,17-Sep-2025,63653.15072,9.8000005,13.822000000000001,5012.7224832,15.98124786225586,59.26315202922363
NSE:TOUCHWOOD,Touchwood Entertainment Limited,Communication Services,Advertising Agencies,104.0,102.75,105.79,103.01,177.59,74.0,18.637993,0.39,17-Sep-2025,115.24448,7.542,9.86,8.8924,0.0381784,0.3471
NSE:TOTAL,Total Transport Systems Limited,Industrials,Integrated Freight & Logistics,69.55000305175781,70.15,70.27,69.53,95.0,61.99,9.659723,0.7,17-Sep-2025,112.1632896,1.7409999999999999,2.349,16.4264992,0.02256897599029541,0.06872931301574707
NSE:TPHQ,Teamo Productions HQ Limited,Industrials,Engineering & Construction,0.7200000286102295,0.72,0.73,0.71,2.79,0.62,36.000004,,17-Sep-2025,80.02368,3.0269999,0.71799997,0.815325,0.036580537453579906,0.12530275697908402
NSE:TRACXN,Tracxn Technologies Limited,Technology,Software - Application,51.04999923706055,50.94,51.79,50.91,96.6,47.32,,,17-Sep-2025,542.9473792,-11.391,-1.0880001,0.322975,0.6683516950115204,1.822633017760849
NSE:TRANSWORLD,Transworld Shipping Lines Limited,Industrials,Marine Shipping,259.2300109863281,258.44,266.99,258.5,492.0,234.12,23.609291,0.58,17-Sep-2025,570.9903872,5.393,-4.0260002,147.9149952,0.13409968468322753,0.54474594508667
NSE:TREJHARA,Trejhara Solutions Limited,Technology,Software - Application,203.3800048828125,203.33,209.2,199.52,303.99,168.0,97.31101,,17-Sep-2025,297.2947968,9.836,9.684,7.2803504,0.09825288035888671,0.29010123896484374
NSE:TRANSRAILL,,Industrials,Engineering & Construction,782.0,784.95,787.95,772.1,855.8,394.55,27.593508,0.1,17-Sep-2025,10498.8188672,6.396,11.254,754.0389888,81.8856442,240.4924482
NSE:TRAVELFOOD,,Consumer Cyclical,Restaurants,1247.0,1245.0,1265.2,1237.0,1340.1,1008.5,45.115776,,17-Sep-2025,16420.3708416,24.169999999999998,29.938,515.4097664,9.0333927,76.5710374
NSE:TREEHOUSE,Tree House Education & Accessories Limited,Consumer Defensive,Education & Training Services,8.319999694824219,8.37,8.47,8.12,21.45,6.19,,,17-Sep-2025,35.2025024,-262.344,10.4169995,-3.6688752,0.01153567957687378,0.03880198257675171
NSE:TRF,TRF Limited,Industrials,Specialty Industrial Machinery,392.75,327.3,392.75,327.3,528.8,285.05,17.779537,,17-Sep-2025,432.1977856,22.820999,10.838999600000001,27.9668,13.163841025,0.654753525
NSE:TRENT,Trent Limited,Consumer Cyclical,Apparel Retail,5225.0,5147.5,5225.5,5163.5,8345.0,4488.0,116.692726,0.1,17-Sep-2025,185759.7341696,8.842,11.363,2294.0798976,248.8171125,652.7587275
NSE:TREL,Transindia Real Estate Limited,Real Estate,Real Estate Services,32.58000183105469,32.87,33.5,32.51,45.8,24.73,13.746837,3.0,17-Sep-2025,800.4775936,65.186995,45.706,45.0249984,0.2847524740036011,0.5281576676834107
NSE:TPLPLASTEH,TPL Plastech Limited,Consumer Cyclical,Packaging & Containers,75.11000061035156,75.0,76.2,74.02,116.0,60.01,26.447184,1.33,17-Sep-2025,586.8960256,6.782000000000001,9.524999600000001,42.2696512,0.08778856871337891,0.4547685206954956
NSE:TRIDENT,Trident Limited,Consumer Cyclical,Textile Manufacturing,29.969999313354492,29.73,30.25,29.73,40.2,23.11,35.258823,1.68,17-Sep-2025,15291.4116608,6.274,11.494,969.025024,13.48454265005436,32.07438177614078
NSE:TRIGYN,Trigyn Technologies Limited,Technology,Information Technology Services,75.44000244140625,73.48,76.9,73.01,137.99,66.6,,,17-Sep-2025,232.9428736,-0.051000000000000004,-1.4199998999999999,5.3175,0.3846157644470215,0.23235520751953126
NSE:TTKPRESTIG,TTK Prestige Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",677.5999755859375,678.15,683.65,673.6,949.0,582.45,95.16854,0.88,17-Sep-2025,9279.5961344,3.557,3.5700000000000003,218.4225024,0.9207906068237305,4.1702212897460935
NSE:TRIVENI,Triveni Engineering & Industries Limited,Consumer Defensive,Confectioners,360.45001220703125,355.5,366.0,354.0,536.0,313.1,36.482796,0.7,17-Sep-2025,7896.8471552,3.6130000000000004,1.134,444.3446784,9.981329423028564,13.905116165911865
NSE:TRITURBINE,Triveni Turbine Limited,Industrials,Specialty Industrial Machinery,540.1500244140625,539.85,546.0,539.0,885.0,460.3,50.01389,0.74,17-Sep-2025,17170.2894592,17.854999,17.748,415.3035008,8.985233611120606,54.34335964124756
NSE:TRU,TruCap Finance Limited,Financial Services,Credit Services,12.170000076293945,12.09,12.34,11.77,43.08,6.61,,0.08,17-Sep-2025,145.6116224,-192.614,-129.01199,,0.12369466377544402,0.41949868562984466
NSE:TTL,T.T. Limited,Consumer Cyclical,Textile Manufacturing,11.140000343322754,10.86,11.15,10.8,18.495,9.99,,0.46,17-Sep-2025,289.3481472,-0.9860000000000001,5.171,9.0294248,0.09678989298295974,0.23380187120552062
NSE:TTKHLTCARE,TTK Healthcare Limited,Healthcare,Drug Manufacturers - General,1182.5,1178.8,1189.3,1179.9,1770.0,1101.05,26.46598,0.85,17-Sep-2025,1670.9080064,7.693,0.215,28.6434496,0.036421,0.584155
NSE:TTML,Tata Teleservices (Maharashtra) Limited,Communication Services,Telecom Services,58.45000076293945,58.79,59.39,58.16,90.73,50.1,,,17-Sep-2025,11426.566144,-100.639,38.649,531.3574912,4.864624058497238,5.032019015682221
NSE:TVSELECT,TVS Electronics Limited,Technology,Computer Hardware,429.95001220703125,439.2,449.35,425.0,555.0,271.45,,0.24,17-Sep-2025,802.8757504,-1.46200005,-3.721,2.47,1.1277158870178223,0.6254482827575684
NSE:TVSHLTD,TVS Holdings Limited,Consumer Cyclical,Auto Parts,13258.0,13296.0,13707.0,13203.0,15137.45,7855.25,21.261105,0.7,17-Sep-2025,26832.4683776,3.154,-2.1300000999999997,224.1750016,17.4435506,14.4260298
NSE:TVSSCS,TVS Supply Chain Solutions Limited,Industrials,Integrated Freight & Logistics,134.97999572753906,134.66,136.8,134.5,213.0,107.4,119.451324,,17-Sep-2025,5955.4926592,0.5,2.178,270.6625024,5.237655770214844,11.26371619747467
NSE:TVTODAY,T.V. Today Network Limited,Communication Services,Broadcasting,152.27000427246094,151.39,154.01,151.39,246.2,139.92,25.591599,1.98,17-Sep-2025,908.5737984,3.4619999999999997,-0.075999997,36.2449984,0.4992172090072632,1.2115515159942627
NSE:TVSMOTOR,TVS Motor Company Limited,Consumer Cyclical,Auto Manufacturers,3514.800048828125,3499.9,3524.6,3491.1,3602.7,2171.4,70.72032,0.29,17-Sep-2025,166815.5703296,5.178,12.475,6606.7873792,62.56098050910644,319.65841116074216
NSE:TVSSRICHAK,TVS Srichakra Limited,Consumer Cyclical,Auto Parts,3105.300048828125,2975.6,3125.0,2980.0,4448.0,2431.8,88.444885,0.57,17-Sep-2025,2381.140992,0.8169999000000001,1.8010000000000002,220.8075008,2.850044384814453,2.8022227640625
